,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
68,04/16/2022,0,0,253537.63345338154,2541535.97619048,1906674.92737095,2085440.690476191,5739.464285714319,4575.688775510294,6368.035714285914,1627.091836734704,0
69,04/17/2022,0,0,255164.72529011624,2547904.011904766,1911250.6161464604,2091180.1547619053,5739.464285714319,4575.688775510294,6368.035714285914,1627.091836734704,0
70,04/18/2022,0,0,256791.81712685095,2554272.0476190518,1915826.3049219707,2096919.6190476196,5739.464285714319,4575.688775510294,6368.035714285914,1627.091836734704,0
71,04/19/2022,0,0,258418.90896358565,2560640.0833333377,1920401.993697481,2102659.083333334,5739.464285714319,4575.688775510294,6368.035714285914,1627.091836734704,0
72,04/20/2022,0,0,260046.00080032035,2567008.1190476236,1924977.6824729913,2108398.547619048,5739.464285714086,4575.688775510294,6368.035714285914,1627.091836734704,0
73,04/21/2022,0,0,261673.09263705506,2573376.1547619095,1929553.3712485016,2114138.011904762,5739.464285714086,4575.688775510294,6368.035714285914,1627.091836734704,0
74,04/22/2022,0,0,263300.18447378976,2579744.1904761954,1934129.0600240119,2119877.476190476,5739.464285714086,4575.688775510294,6368.035714285914,1627.091836734704,0
75,04/23/2022,0,0,264927.27631052444,2586112.2261904813,1938704.7487995222,2125616.9404761903,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
76,04/24/2022,0,0,266554.3681472591,2592480.2619047672,1943280.4375750325,2131356.4047619044,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
77,04/25/2022,0,0,268181.4599839938,2598848.297619053,1947856.1263505428,2137095.8690476185,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
78,04/26/2022,0,0,269808.55182072846,2605216.333333339,1952431.815126053,2142835.3333333326,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
79,04/27/2022,0,0,271435.64365746314,2611584.369047625,1957007.5039015634,2148574.7976190466,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
80,04/28/2022,0,0,273062.7354941978,2617952.404761911,1961583.1926770736,2154314.2619047607,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
81,04/29/2022,0,0,274689.8273309325,2624320.440476197,1966158.881452584,2160053.726190475,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
82,04/30/2022,0,0,276316.91916766716,2630688.4761904827,1970734.5702280942,2165793.190476189,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
83,05/01/2022,0,0,277944.01100440184,2637056.5119047686,1975310.2590036045,2171532.654761903,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
84,05/02/2022,0,0,279571.1028411365,2643424.5476190546,1979885.9477791148,2177272.119047617,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
85,05/03/2022,0,0,281198.1946778712,2649792.5833333405,1984461.6365546251,2183011.583333331,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
86,05/04/2022,0,0,282825.28651460586,2656160.6190476264,1989037.3253301354,2188751.0476190452,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
87,05/05/2022,0,0,284452.37835134054,2662528.6547619123,1993613.0141056457,2194490.5119047593,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
88,05/06/2022,0,0,286079.4701880752,2668896.690476198,1998188.702881156,2200229.9761904734,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
89,05/07/2022,0,0,287706.5620248099,2675264.726190484,2002764.3916566663,2205969.4404761875,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
90,05/08/2022,0,0,289333.65386154456,2681632.76190477,2007340.0804321766,2211708.9047619016,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
91,05/09/2022,0,0,290960.74569827924,2688000.797619056,2011915.769207687,2217448.3690476157,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
92,05/10/2022,0,0,292587.8375350139,2694368.833333342,2016491.4579831972,2223187.8333333298,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
93,05/11/2022,0,0,294214.9293717486,2700736.869047628,2021067.1467587075,2228927.297619044,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
94,05/12/2022,0,0,295842.02120848326,2707104.9047619137,2025642.8355342178,2234666.761904758,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
95,05/13/2022,0,0,297469.11304521793,2713472.9404761996,2030218.524309728,2240406.226190472,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
96,05/14/2022,0,0,299096.2048819526,2719840.9761904855,2034794.2130852384,2246145.690476186,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
97,05/15/2022,0,0,300723.2967186873,2726209.0119047714,2039369.9018607487,2251885.1547619,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
98,05/16/2022,0,0,302350.38855542196,2732577.0476190574,2043945.590636259,2257624.6190476143,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
99,05/17/2022,0,0,303977.48039215663,2738945.0833333433,2048521.2794117692,2263364.0833333284,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
100,05/18/2022,0,0,305604.5722288913,2745313.119047629,2053096.9681872795,2269103.5476190425,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
101,05/19/2022,0,0,307231.664065626,2751681.154761915,2057672.6569627898,2274843.0119047565,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
102,05/20/2022,0,0,308858.75590236066,2758049.190476201,2062248.3457383001,2280582.4761904706,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
103,05/21/2022,0,0,310485.84773909533,2764417.226190487,2066824.0345138104,2286321.9404761847,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
104,05/22/2022,0,0,312112.93957583,2770785.261904773,2071399.7232893207,2292061.404761899,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
105,05/23/2022,0,0,313740.0314125647,2777153.2976190588,2075975.412064831,2297800.869047613,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
106,05/24/2022,0,0,315367.12324929936,2783521.3333333447,2080551.1008403413,2303540.333333327,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
107,05/25/2022,0,0,316994.21508603403,2789889.3690476306,2085126.7896158516,2309279.797619041,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
108,05/26/2022,0,0,318621.3069227687,2796257.4047619165,2089702.478391362,2315019.261904755,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
109,05/27/2022,0,0,320248.3987595034,2802625.4404762024,2094278.1671668722,2320758.726190469,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
110,05/28/2022,0,0,321875.49059623806,2808993.4761904883,2098853.8559423825,2326498.1904761833,5739.464285714086,4575.688775510294,6368.035714285914,1627.0918367346749,0
111,05/29/2022,0,0,323502.58243297273,2815361.5119047742,2103429.5447178925,2332237.6547618974,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
112,05/30/2022,0,0,325129.6742697074,2821729.54761906,2108005.2334934026,2337977.1190476115,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
113,05/31/2022,0,0,326756.7661064421,2828097.583333346,2112580.9222689127,2343716.5833333256,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
114,06/01/2022,0,0,328383.85794317676,2834465.619047632,2117156.6110444227,2349456.0476190397,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
115,06/02/2022,0,0,330010.94977991143,2840833.654761918,2121732.299819933,2355195.5119047537,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
116,06/03/2022,0,0,331638.0416166461,2847201.690476204,2126307.988595443,2360934.976190468,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
117,06/04/2022,0,0,333265.1334533808,2853569.7261904897,2130883.677370953,2366674.440476182,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
118,06/05/2022,0,0,334892.22529011546,2859937.7619047756,2135459.366146463,2372413.904761896,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
119,06/06/2022,0,0,336519.31712685013,2866305.7976190615,2140035.054921973,2378153.36904761,5739.464285714086,4575.6887755100615,6368.035714285914,1627.0918367346749,0
