,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
265,10/30/2022,0,0,10469470.086034464,65467339.19517792,46583239.324930064,57082380.43027249,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
266,10/31/2022,0,0,10469470.086034464,65871227.33293302,46844228.61064435,57399707.59863984,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
267,11/01/2022,0,0,10469470.086034464,66275115.47068813,47105217.89635863,57717034.76700719,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
268,11/02/2022,0,0,10469470.086034464,66679003.60844323,47366207.182072915,58034361.935374536,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
269,11/03/2022,0,0,10469470.086034464,67082891.746198334,47627196.4677872,58351689.103741884,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
270,11/04/2022,0,0,10469470.086034464,67486779.88395344,47888185.75350148,58669016.27210923,317327.1683673486,260989.2857142836,403888.1377551034,0.0,0
271,11/05/2022,0,0,10469470.086034464,67890668.02170853,48149175.039215766,58986343.44047658,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
272,11/06/2022,0,0,10469470.086034464,68294556.15946363,48410164.32493005,59303670.60884393,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
273,11/07/2022,0,0,10469470.086034464,68698444.29721873,48671153.61064433,59620997.77721128,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
274,11/08/2022,0,0,10469470.086034464,69102332.43497382,48932142.89635862,59938324.94557863,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
275,11/09/2022,0,0,10469470.086034464,69506220.57272892,49193132.1820729,60255652.113945976,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
276,11/10/2022,0,0,10469470.086034464,69910108.71048401,49454121.467787184,60572979.282313325,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
277,11/11/2022,0,0,10469470.086034464,70313996.84823911,49715110.75350147,60890306.45068067,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
278,11/12/2022,0,0,10469470.086034464,70717884.9859942,49976100.03921575,61207633.61904802,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
279,11/13/2022,0,0,10469470.086034464,71121773.1237493,50237089.324930035,61524960.78741537,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
280,11/14/2022,0,0,10469470.086034464,71525661.2615044,50498078.61064432,61842287.95578272,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
281,11/15/2022,0,0,10469470.086034464,71929549.3992595,50759067.8963586,62159615.12415007,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
282,11/16/2022,0,0,10469470.086034464,72333437.53701459,51020057.182072885,62476942.292517416,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
283,11/17/2022,0,0,10469470.086034464,72737325.67476968,51281046.46778717,62794269.460884765,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
284,11/18/2022,0,0,10469470.086034464,73141213.81252478,51542035.75350145,63111596.62925211,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
285,11/19/2022,0,0,10469470.086034464,73545101.95027988,51803025.039215736,63428923.79761946,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
286,11/20/2022,0,0,10469470.086034464,73948990.08803497,52064014.32493002,63746250.96598681,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
287,11/21/2022,0,0,10469470.086034464,74352878.22579007,52325003.6106443,64063578.13435416,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
288,11/22/2022,0,0,10469470.086034464,74756766.36354516,52585992.89635859,64380905.30272151,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
289,11/23/2022,0,0,10469470.086034464,75160654.50130026,52846982.18207287,64698232.47108886,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
290,11/24/2022,0,0,10469470.086034464,75564542.63905536,53107971.467787154,65015559.639456205,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
291,11/25/2022,0,0,10469470.086034464,75968430.77681045,53368960.75350144,65332886.80782355,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
292,11/26/2022,0,0,10469470.086034464,76372318.91456555,53629950.03921572,65650213.9761909,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
293,11/27/2022,0,0,10469470.086034464,76776207.05232064,53890939.324930005,65967541.14455825,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
294,11/28/2022,0,0,10469470.086034464,77180095.19007574,54151928.61064429,66284868.3129256,317327.1683673486,260989.2857142836,403888.13775509596,0.0,0
295,11/29/2022,0,0,10469470.086034464,77583983.32783084,54412917.89635857,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
296,11/30/2022,0,0,10469470.086034464,77987871.46558593,54673907.182072856,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
297,12/01/2022,0,0,10469470.086034464,78391759.60334103,54934896.46778714,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
298,12/02/2022,0,0,10469470.086034464,78795647.74109612,55195885.75350142,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
299,12/03/2022,0,0,10469470.086034464,79199535.87885122,55456875.03921571,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
300,12/04/2022,0,0,10469470.086034464,79603424.01660632,55717864.32492999,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
301,12/05/2022,0,0,10469470.086034464,80007312.15436141,55978853.61064427,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
302,12/06/2022,0,0,10469470.086034464,80411200.29211651,56239842.89635856,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
303,12/07/2022,0,0,10469470.086034464,80815088.4298716,56500832.18207284,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
304,12/08/2022,0,0,10469470.086034464,81218976.5676267,56761821.467787124,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
305,12/09/2022,0,0,10469470.086034464,81622864.7053818,57022810.75350141,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
306,12/10/2022,0,0,10469470.086034464,82026752.84313689,57283800.03921569,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
307,12/11/2022,0,0,10469470.086034464,82430640.98089199,57544789.324929975,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
308,12/12/2022,0,0,10469470.086034464,82834529.11864708,57805778.61064426,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
309,12/13/2022,0,0,10469470.086034464,83238417.25640218,58066767.89635854,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
310,12/14/2022,0,0,10469470.086034464,83642305.39415728,58327757.182072826,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
311,12/15/2022,0,0,10469470.086034464,84046193.53191237,58588746.46778711,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
312,12/16/2022,0,0,10469470.086034464,84450081.66966747,58849735.75350139,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
313,12/17/2022,0,0,10469470.086034464,84853969.80742256,59110725.03921568,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
314,12/18/2022,0,0,10469470.086034464,85257857.94517766,59371714.32492996,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
315,12/19/2022,0,0,10469470.086034464,85661746.08293276,59632703.61064424,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
316,12/20/2022,0,0,10469470.086034464,86065634.22068785,59893692.89635853,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
317,12/21/2022,0,0,10469470.086034464,86469522.35844295,60154682.18207281,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
318,12/22/2022,0,0,10469470.086034464,86873410.49619804,60415671.467787094,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
319,12/23/2022,0,0,10469470.086034464,87277298.63395314,60676660.75350138,66284868.3129256,0.0,260989.2857142836,403888.13775509596,0.0,0
