1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03,1.195405747849505588e+03
1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440328e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919439874e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03,1.322261858919440101e+03
1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03,1.418257060888554406e+03
1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606035834e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036289e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606035834e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036289e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03,1.487919688606036061e+03
1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162392e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162847e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03,1.535229979314162620e+03
1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360867842e+03,1.563659307360868297e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03,1.563659307360868070e+03
1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03,1.576216895502589978e+03
1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756900e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756900e+03,1.575495730334756900e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03,1.575495730334756672e+03
1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270778e+03,1.563721881233270324e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270324e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03,1.563721881233270551e+03
1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898082e+03,1.542801567948898537e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03,1.542801567948898310e+03
1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909350e+03,1.514363842635909123e+03,1.514363842635909123e+03,1.514363842635909123e+03
1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644243e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03,1.479798324129644016e+03
1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018720e+03,1.440292843590018947e+03,1.440292843590018720e+03,1.440292843590018720e+03
1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838062e+03,1.396861461344838517e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03,1.396861461344838290e+03
